time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,rewards
5.759999999999965,0.0,0.0,117.278940308,0.0,0.0,0.0,0.0,0.0,13.8678422133,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.967899524
5.819999999999964,0.0,0.0,118.111032005,0.0,0.0,0.0,0.0,0.0,13.8685391897,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.9676499
5.879999999999963,0.0,0.0,118.943163845,0.0,0.0,0.0,0.0,0.0,13.8691809474,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.967400265
5.939999999999961,0.0,0.0,119.775332646,0.0,0.0,0.0,0.0,0.0,13.8697718589,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.967150618
5.99999999999996,0.0,0.0,120.60753548,0.0,0.0,0.0,0.0,0.0,13.8703159508,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.96690096
6.059999999999959,0.0,0.0,121.43976965,0.0,0.0,0.0,0.0,0.0,13.870816931,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.966651293
6.1199999999999575,0.0,0.0,122.272032674,0.0,0.0,0.0,0.0,0.0,13.8712782141,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.966401617
6.179999999999956,0.0,0.0,123.104322264,0.0,0.0,0.0,0.0,0.0,13.8717029445,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.966151933
6.239999999999955,0.0,0.0,123.936636316,0.0,0.0,0.0,0.0,0.0,13.8720940177,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.965902241
6.299999999999954,0.0,0.0,124.768972892,0.0,0.0,0.0,0.0,0.0,13.8724540999,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.965652542
6.359999999999952,0.0,0.0,125.601330206,0.0,0.0,0.0,0.0,0.0,13.8727856462,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.965402837
6.419999999999951,0.0,0.0,126.433706615,0.0,0.0,0.0,0.0,0.0,13.8730909176,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.965153126
6.47999999999995,0.0,0.0,127.266100606,0.0,0.0,0.0,0.0,0.0,13.8733719957,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.96490341
6.5399999999999485,0.0,0.0,128.098510784,0.0,0.0,0.0,0.0,0.0,13.8736307975,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.964653688
6.599999999999947,0.0,0.0,128.930935868,0.0,0.0,0.0,0.0,0.0,13.873869088,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.964403962
6.659999999999946,0.0,0.0,129.763374676,0.0,0.0,0.0,0.0,0.0,13.8740884926,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.964154232
6.719999999999945,0.0,0.0,130.59582612,0.0,0.0,0.0,0.0,0.0,13.8742905078,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.963904498
6.779999999999943,0.0,0.0,131.428289199,0.0,0.0,0.0,0.0,0.0,13.8744765115,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.96365476
6.839999999999942,0.0,0.0,132.260762991,0.0,0.0,0.0,0.0,0.0,13.8746477728,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.963405019
6.899999999999941,0.0,0.0,133.093246645,0.0,0.0,0.0,0.0,0.0,13.8748054598,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.963155275
6.95999999999994,0.0,0.0,133.925739382,0.0,0.0,0.0,0.0,0.0,13.8749506483,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.962905528
7.019999999999938,0.0,0.0,134.75824048,0.0,0.0,0.0,0.0,0.0,13.8750843289,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.962655778
7.079999999999937,0.0,0.0,135.590749278,0.0,0.0,0.0,0.0,0.0,13.8752074135,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.962406026
7.139999999999936,0.0,0.0,136.423265164,0.0,0.0,0.0,0.0,0.0,13.8753207421,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.962156272
7.1999999999999345,0.0,0.0,137.255787577,0.0,0.0,0.0,0.0,0.0,13.8754250877,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.961906516
7.259999999999933,0.0,0.0,138.088316,0.0,0.0,0.0,0.0,0.0,13.8755211624,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.961656758
7.319999999999932,0.0,0.0,138.920849956,0.0,0.0,0.0,0.0,0.0,13.8756096218,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.961406999
7.379999999999931,0.0,0.0,139.753389007,0.0,0.0,0.0,0.0,0.0,13.8756910693,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.961157237
